invoice_id,customer_id,invoice_date,amount,paid_date
INV-00504,C-1037,2025-04-02,7680.37,2025-11-15
INV-00505,C-1037,2025-04-08,13788.63,2025-11-27
INV-00506,C-1037,2025-04-16,10989.83,2025-11-16
INV-00507,C-1037,2025-05-05,19167.86,2025-12-13
INV-00508,C-1037,2025-06-12,13845.54,2026-02-19
INV-00509,C-1037,2025-06-17,13938.77,2026-02-04
INV-00510,C-1037,2025-08-26,7321.18,
INV-00511,C-1037,2025-10-10,14525.13,
INV-00512,C-1037,2025-10-24,14740.74,
INV-00513,C-1037,2025-12-30,5960.92,
INV-00514,C-1037,2026-01-20,7565.12,
INV-00515,C-1037,2026-01-30,20169.69,
INV-00516,C-1037,2026-03-24,15608.22,
INV-00517,C-1038,2025-01-21,16692.06,2025-05-22
INV-00518,C-1038,2025-01-24,18814.60,2025-12-07
INV-00519,C-1038,2025-02-25,18536.14,2025-06-12
INV-00520,C-1038,2025-04-15,15164.57,2025-07-20
INV-00521,C-1038,2025-05-20,20848.76,2025-09-13
INV-00522,C-1038,2025-07-20,11341.77,
INV-00523,C-1038,2025-10-31,13368.76,2026-02-20
INV-00524,C-1038,2026-01-11,16679.87,
INV-00525,C-1038,2026-02-02,11373.78,
INV-00526,C-1038,2026-02-27,17798.00,
INV-00527,C-1039,2025-01-11,4672.13,2025-07-21
INV-00528,C-1039,2025-01-13,14843.49,2025-08-13
INV-00529,C-1039,2025-02-24,13386.19,2025-10-10
INV-00530,C-1039,2025-04-09,6533.44,
INV-00531,C-1039,2025-04-13,6999.45,2025-10-28
INV-00532,C-1039,2025-05-24,10182.31,2026-01-05
INV-00533,C-1039,2025-06-02,12757.61,
INV-00534,C-1039,2025-06-11,16869.61,2025-12-13
INV-00535,C-1039,2025-06-28,8847.74,2026-01-14
INV-00536,C-1039,2025-09-22,10507.98,
INV-00537,C-1039,2025-11-08,9991.32,
INV-00538,C-1039,2025-12-18,8090.27,
INV-00539,C-1040,2025-02-22,8408.77,2025-06-15
INV-00540,C-1040,2025-02-27,16111.79,2025-06-14
INV-00541,C-1040,2025-03-28,12913.62,2025-07-31
INV-00542,C-1040,2025-05-24,9629.61,2025-09-15
INV-00543,C-1040,2025-06-17,4871.10,2025-11-04
INV-00544,C-1040,2025-07-08,7558.66,2025-10-08
INV-00545,C-1040,2025-07-30,5945.94,2025-12-19
INV-00546,C-1040,2025-08-06,5729.89,
INV-00547,C-1040,2025-10-23,4048.65,2026-01-14
INV-00548,C-1040,2025-12-19,3277.57,
INV-00549,C-1040,2025-12-25,3253.21,
INV-00550,C-1040,2026-01-21,8260.87,
INV-00551,C-1040,2026-02-25,17515.69,
INV-00552,C-1040,2026-03-11,1420.12,
INV-00553,C-1040,2026-03-13,8222.03,
INV-00554,C-1041,2025-01-09,311.01,
INV-00555,C-1041,2025-01-22,2122.97,2025-02-16
INV-00556,C-1041,2025-01-23,1417.99,2025-02-22
INV-00557,C-1041,2025-01-24,1770.19,2025-03-07
INV-00558,C-1041,2025-01-26,1077.25,2025-02-21
INV-00559,C-1041,2025-02-01,1386.49,2025-02-17
INV-00560,C-1041,2025-02-04,1266.59,2025-03-20
INV-00561,C-1041,2025-02-05,484.67,2025-03-03
INV-00562,C-1041,2025-02-10,832.07,2025-03-08
INV-00563,C-1041,2025-02-16,481.62,2025-03-18
INV-00564,C-1041,2025-02-17,1392.02,2025-11-03
INV-00565,C-1041,2025-03-11,247.27,2025-04-12
INV-00566,C-1041,2025-03-15,50.00,2025-04-19
INV-00567,C-1041,2025-03-24,1082.88,2025-04-03
INV-00568,C-1041,2025-04-03,1700.01,2025-05-04
INV-00569,C-1041,2025-04-11,465.75,2025-04-27
INV-00570,C-1041,2025-05-01,954.39,2025-06-02
INV-00571,C-1041,2025-05-09,2043.77,2025-06-13
INV-00572,C-1041,2025-05-28,974.73,2025-07-04
INV-00573,C-1041,2025-06-07,50.00,
INV-00574,C-1041,2025-06-24,526.35,2025-07-16
INV-00575,C-1041,2025-07-02,1528.21,
INV-00576,C-1041,2025-07-22,913.73,2025-08-31
INV-00577,C-1041,2025-07-25,801.96,2025-09-09
INV-00578,C-1041,2025-09-15,866.89,2025-10-18
INV-00579,C-1041,2025-09-22,1216.97,2025-10-27
INV-00580,C-1041,2025-09-29,208.51,2025-11-18
INV-00581,C-1041,2025-09-29,614.70,2025-11-06
INV-00582,C-1041,2025-09-30,50.00,2025-11-02
INV-00583,C-1041,2025-10-18,786.91,2025-11-11
INV-00584,C-1041,2025-10-18,838.49,2025-11-09
INV-00585,C-1041,2025-10-27,778.02,2025-12-12
INV-00586,C-1041,2025-11-27,740.21,2026-01-05
INV-00587,C-1041,2025-12-08,2363.56,2026-01-23
INV-00588,C-1041,2025-12-27,263.62,2026-02-04
INV-00589,C-1041,2026-01-26,1106.77,
INV-00590,C-1041,2026-02-18,226.77,
INV-00591,C-1041,2026-02-20,1413.44,2026-03-27
INV-00592,C-1041,2026-02-25,1679.38,
INV-00593,C-1041,2026-03-03,1201.95,
INV-00594,C-1042,2025-01-06,3329.99,2025-03-05
INV-00595,C-1042,2025-01-11,2649.41,2025-03-14
INV-00596,C-1042,2025-01-13,2730.07,2025-03-08
INV-00597,C-1042,2025-01-19,1508.27,2025-03-18
INV-00598,C-1042,2025-01-31,2363.03,2025-03-27
INV-00599,C-1042,2025-02-28,1057.63,2025-04-13
INV-00600,C-1042,2025-02-28,2131.78,2025-04-25
INV-00601,C-1042,2025-03-09,2105.71,2025-05-16
INV-00602,C-1042,2025-04-28,3995.54,2025-06-22
INV-00603,C-1042,2025-05-15,1742.75,2025-07-14
INV-00604,C-1042,2025-06-02,3086.52,2025-08-03
INV-00605,C-1042,2025-06-07,3826.84,2025-07-28
INV-00606,C-1042,2025-06-19,2874.04,2025-08-07
INV-00607,C-1042,2025-07-01,2218.40,2025-08-17
INV-00608,C-1042,2025-07-17,1577.09,2025-09-12
INV-00609,C-1042,2025-07-19,3445.66,2025-09-28
INV-00610,C-1042,2025-07-23,1828.22,2025-09-14
INV-00611,C-1042,2025-07-27,2731.51,2025-12-25
INV-00612,C-1042,2025-08-10,1943.91,2025-09-29
INV-00613,C-1042,2025-09-01,2134.56,2025-10-17
INV-00614,C-1042,2025-10-15,2670.18,2025-12-02
INV-00615,C-1042,2025-10-25,2009.10,2025-12-26
INV-00616,C-1042,2025-11-21,2574.01,2026-01-13
INV-00617,C-1042,2025-12-07,987.59,2026-01-24
INV-00618,C-1042,2025-12-15,2405.79,2026-01-25
INV-00619,C-1042,2025-12-21,2021.97,2026-02-10
INV-00620,C-1042,2025-12-23,3118.31,2026-02-14
INV-00621,C-1042,2026-01-04,1057.31,2026-02-27
INV-00622,C-1042,2026-01-07,1431.87,2026-02-21
INV-00623,C-1042,2026-02-10,2490.88,
INV-00624,C-1042,2026-03-03,1853.76,
INV-00625,C-1042,2026-03-08,2774.02,
INV-00626,C-1043,2025-01-27,1448.66,2025-02-25
INV-00627,C-1043,2025-02-03,2347.39,2025-03-03
INV-00628,C-1043,2025-02-27,857.63,2025-04-04
INV-00629,C-1043,2025-03-21,1206.13,2025-04-17
INV-00630,C-1043,2025-03-26,1792.30,2025-04-25
INV-00631,C-1043,2025-04-01,947.86,2025-04-25
INV-00632,C-1043,2025-04-11,1083.88,2025-05-09
INV-00633,C-1043,2025-04-27,1672.79,2025-06-04
INV-00634,C-1043,2025-05-13,1111.66,2025-06-11
INV-00635,C-1043,2025-05-20,806.90,2025-06-05
INV-00636,C-1043,2025-06-18,1654.44,2025-07-01
INV-00637,C-1043,2025-07-03,2287.53,2025-07-27
INV-00638,C-1043,2025-07-08,2233.77,2025-07-17
INV-00639,C-1043,2025-07-11,2134.30,2025-08-24
INV-00640,C-1043,2025-07-21,1376.61,2025-08-25
INV-00641,C-1043,2025-07-28,1460.24,2025-08-24
INV-00642,C-1043,2025-08-26,2617.66,2025-10-04
INV-00643,C-1043,2025-09-16,1663.87,2025-10-08
INV-00644,C-1043,2025-09-29,1301.35,2025-10-29
INV-00645,C-1043,2025-10-08,1426.32,2025-11-12
INV-00646,C-1043,2025-10-11,498.33,2025-11-17
INV-00647,C-1043,2025-10-28,1355.62,
INV-00648,C-1043,2025-11-03,3090.93,2025-11-28
INV-00649,C-1043,2025-11-06,2079.59,
INV-00650,C-1043,2025-11-08,906.34,
INV-00651,C-1043,2025-11-15,872.46,2025-12-23
INV-00652,C-1043,2025-11-29,2065.29,
INV-00653,C-1043,2025-12-12,159.10,2026-01-11
INV-00654,C-1043,2025-12-13,2544.71,2026-01-12
INV-00655,C-1043,2025-12-21,2441.78,2025-12-29
INV-00656,C-1043,2025-12-25,1596.20,2026-01-17
INV-00657,C-1043,2025-12-29,1667.41,2026-01-20
INV-00658,C-1043,2026-01-18,949.18,2026-02-15
INV-00659,C-1043,2026-01-21,2505.88,2026-02-20
INV-00660,C-1043,2026-01-21,1327.03,2026-02-23
INV-00661,C-1043,2026-01-24,1011.56,2026-02-23
INV-00662,C-1043,2026-02-20,1396.96,2026-03-07
INV-00663,C-1043,2026-03-03,50.00,
INV-00664,C-1043,2026-03-07,1062.76,
INV-00665,C-1043,2026-03-13,1208.29,
INV-00666,C-1044,2025-01-08,1805.04,2025-02-24
INV-00667,C-1044,2025-01-26,2299.62,2025-02-25
INV-00668,C-1044,2025-01-30,2685.80,2025-03-12
INV-00669,C-1044,2025-02-02,1344.81,2025-03-19
INV-00670,C-1044,2025-02-14,2124.73,2025-03-24
INV-00671,C-1044,2025-02-22,2018.64,2025-03-27
INV-00672,C-1044,2025-02-26,2644.53,2025-04-01
INV-00673,C-1044,2025-04-28,2520.80,2025-06-14
INV-00674,C-1044,2025-05-04,3792.46,2025-06-02
INV-00675,C-1044,2025-05-22,1931.74,2025-06-29
INV-00676,C-1044,2025-05-30,3124.06,2025-06-26
INV-00677,C-1044,2025-06-20,1985.18,2025-07-27
INV-00678,C-1044,2025-06-23,2071.33,2025-07-13
INV-00679,C-1044,2025-07-03,2456.47,2025-08-11
INV-00680,C-1044,2025-07-20,1822.99,2025-08-26
INV-00681,C-1044,2025-07-22,2344.68,2025-07-30
INV-00682,C-1044,2025-07-27,1333.47,2025-09-07
INV-00683,C-1044,2025-07-31,1301.80,2025-09-05
INV-00684,C-1044,2025-08-26,2428.37,2025-09-26
INV-00685,C-1044,2025-09-02,1623.11,2025-10-13
INV-00686,C-1044,2025-09-16,2079.41,2025-10-17
INV-00687,C-1044,2025-10-17,4408.62,2025-11-10
INV-00688,C-1044,2025-10-24,1442.35,2025-11-21
INV-00689,C-1044,2025-11-02,2456.79,2025-12-02
INV-00690,C-1044,2025-11-20,3220.13,2025-12-15
INV-00691,C-1044,2025-12-03,2626.51,2025-12-28
INV-00692,C-1044,2025-12-10,2522.46,2026-01-09
INV-00693,C-1044,2025-12-12,1386.45,2026-01-01
INV-00694,C-1044,2025-12-24,2422.85,2026-02-04
INV-00695,C-1044,2025-12-29,1049.06,2026-02-13
INV-00696,C-1044,2026-01-02,1629.21,2026-02-13
INV-00697,C-1044,2026-01-04,3462.84,2026-02-11
INV-00698,C-1044,2026-01-08,3319.20,2026-02-03
INV-00699,C-1044,2026-01-14,2299.17,2026-02-18
INV-00700,C-1044,2026-01-31,1863.78,2026-03-11
INV-00701,C-1044,2026-02-28,1601.94,
INV-00702,C-1044,2026-03-04,2094.35,2026-03-25
INV-00703,C-1044,2026-03-13,1316.63,
INV-00704,C-1044,2026-03-24,1794.83,
INV-00705,C-1044,2026-03-24,2355.07,
INV-00706,C-1045,2025-01-19,1888.86,2025-02-21
INV-00707,C-1045,2025-01-21,50.00,2025-02-15
INV-00708,C-1045,2025-02-08,850.71,2025-03-07
INV-00709,C-1045,2025-03-19,1992.06,2025-04-25
INV-00710,C-1045,2025-04-06,2018.72,2025-04-27
INV-00711,C-1045,2025-05-11,1076.10,2025-06-17
INV-00712,C-1045,2025-06-26,2203.02,2025-08-05
INV-00713,C-1045,2025-06-30,2460.55,2025-07-24
INV-00714,C-1045,2025-07-10,2075.02,2025-07-30
INV-00715,C-1045,2025-07-13,2114.61,2025-08-24
INV-00716,C-1045,2025-07-21,884.30,2025-08-20
INV-00717,C-1045,2025-09-20,2580.75,2025-10-22
INV-00718,C-1045,2025-10-05,3587.55,2025-11-14
INV-00719,C-1045,2025-10-29,1615.73,2025-11-23
INV-00720,C-1045,2025-11-01,2248.01,2025-12-02
INV-00721,C-1045,2025-11-15,2388.57,2025-12-22
INV-00722,C-1045,2026-01-05,1959.81,2026-02-09
INV-00723,C-1045,2026-01-11,1189.78,2026-02-10
INV-00724,C-1045,2026-02-01,1296.42,2026-02-14
INV-00725,C-1045,2026-02-20,2164.23,2026-03-20
INV-00726,C-1045,2026-02-25,1072.50,2026-03-29
INV-00727,C-1045,2026-03-03,1639.70,2026-03-19
INV-00728,C-1045,2026-03-06,2086.12,
INV-00729,C-1045,2026-03-11,1022.65,2026-03-29
INV-00730,C-1045,2026-03-26,3163.29,
INV-00731,C-1046,2025-01-02,1503.68,2025-03-14
INV-00732,C-1046,2025-01-09,1932.46,2025-02-21
INV-00733,C-1046,2025-01-18,625.62,2025-03-29
INV-00734,C-1046,2025-01-22,909.91,2025-03-20
INV-00735,C-1046,2025-01-31,813.76,2025-03-15
INV-00736,C-1046,2025-02-13,1044.61,2025-04-07
INV-00737,C-1046,2025-03-24,1724.02,2025-05-13
INV-00738,C-1046,2025-03-28,237.93,2025-05-29
INV-00739,C-1046,2025-04-13,1148.39,2025-06-07
INV-00740,C-1046,2025-04-19,1052.49,2025-06-01
INV-00741,C-1046,2025-04-20,774.16,2025-06-07
INV-00742,C-1046,2025-04-24,614.83,2025-06-12
INV-00743,C-1046,2025-05-07,588.22,2025-06-25
INV-00744,C-1046,2025-05-20,1383.04,2025-07-10
INV-00745,C-1046,2025-06-27,1331.87,2025-09-08
INV-00746,C-1046,2025-07-28,1463.07,
INV-00747,C-1046,2025-08-21,1101.42,2025-10-22
INV-00748,C-1046,2025-08-30,50.00,2025-11-07
INV-00749,C-1046,2025-09-30,1703.70,2025-11-05
INV-00750,C-1046,2025-10-05,1090.56,2025-11-29
INV-00751,C-1046,2025-10-05,864.95,2025-11-11
INV-00752,C-1046,2025-10-14,693.12,2025-11-14
INV-00753,C-1046,2025-10-30,2002.83,2025-12-24
INV-00754,C-1046,2025-11-01,2814.43,2025-12-24
INV-00755,C-1046,2025-11-07,2155.93,
INV-00756,C-1046,2025-11-10,2059.46,2025-12-25
INV-00757,C-1046,2025-11-14,437.77,2026-01-14
INV-00758,C-1046,2025-11-15,1905.32,2025-12-29
INV-00759,C-1046,2025-12-01,50.00,2026-01-12
INV-00760,C-1046,2025-12-15,772.32,2026-02-12
INV-00761,C-1046,2026-01-07,1698.30,2026-03-08
INV-00762,C-1046,2026-01-11,1123.30,2026-02-21
INV-00763,C-1046,2026-01-21,706.72,2026-03-05
INV-00764,C-1046,2026-01-25,380.87,
INV-00765,C-1046,2026-01-31,1145.57,2026-03-13
INV-00766,C-1046,2026-01-31,1550.28,
INV-00767,C-1046,2026-03-09,50.00,
INV-00768,C-1046,2026-03-13,390.47,
INV-00769,C-1046,2026-03-22,388.68,
INV-00770,C-1046,2026-03-29,416.98,
INV-00771,C-1047,2025-01-25,1874.81,2025-03-05
INV-00772,C-1047,2025-02-06,786.13,2025-03-21
INV-00773,C-1047,2025-02-28,425.70,2025-03-29
INV-00774,C-1047,2025-03-17,622.28,2025-04-24
INV-00775,C-1047,2025-03-20,678.29,
INV-00776,C-1047,2025-03-26,1377.91,2025-04-23
INV-00777,C-1047,2025-05-01,863.69,2025-06-10
INV-00778,C-1047,2025-05-19,1142.14,2025-07-05
INV-00779,C-1047,2025-05-21,55.45,2025-07-11
INV-00780,C-1047,2025-05-29,667.75,2025-07-02
INV-00781,C-1047,2025-06-02,430.80,2025-07-19
INV-00782,C-1047,2025-06-14,1046.91,2025-07-26
INV-00783,C-1047,2025-06-16,55.07,2025-08-06
INV-00784,C-1047,2025-07-15,1764.45,2025-09-02
INV-00785,C-1047,2025-08-06,915.24,2025-09-14
INV-00786,C-1047,2025-08-09,146.48,2025-09-24
INV-00787,C-1047,2025-08-20,76.03,2025-09-27
INV-00788,C-1047,2025-08-30,1001.84,2025-10-29
INV-00789,C-1047,2025-09-05,1810.91,2025-10-23
INV-00790,C-1047,2025-10-08,586.98,2025-11-10
INV-00791,C-1047,2025-10-11,527.42,2025-11-26
INV-00792,C-1047,2025-10-30,1506.75,2025-11-30
INV-00793,C-1047,2025-11-03,1081.88,2025-12-20
INV-00794,C-1047,2025-11-16,582.01,2025-12-30
INV-00795,C-1047,2025-11-25,674.14,2025-12-26
INV-00796,C-1047,2025-11-25,1003.07,2026-01-11
INV-00797,C-1047,2025-12-10,50.00,2026-01-21
INV-00798,C-1047,2025-12-20,919.67,
INV-00799,C-1047,2025-12-22,496.19,2026-01-18
INV-00800,C-1047,2025-12-31,50.00,2026-02-18
INV-00801,C-1047,2026-01-04,516.43,2026-01-29
INV-00802,C-1047,2026-01-14,435.09,2026-03-05
INV-00803,C-1047,2026-01-24,1297.84,2026-03-07
INV-00804,C-1047,2026-01-27,1161.69,2026-03-25
INV-00805,C-1047,2026-02-01,852.09,2026-03-02
INV-00806,C-1047,2026-02-25,923.94,2026-03-25
INV-00807,C-1047,2026-02-27,899.57,
INV-00808,C-1047,2026-03-04,327.12,
INV-00809,C-1047,2026-03-18,2319.62,
INV-00810,C-1047,2026-03-24,2134.03,
INV-00811,C-1048,2025-01-04,1293.31,
INV-00812,C-1048,2025-01-07,367.91,2025-03-10
INV-00813,C-1048,2025-01-19,1516.58,2025-03-19
INV-00814,C-1048,2025-01-22,130.74,2025-03-19
INV-00815,C-1048,2025-01-25,2451.08,2025-03-19
INV-00816,C-1048,2025-02-02,1295.54,2025-03-31
INV-00817,C-1048,2025-02-20,50.00,2025-04-17
INV-00818,C-1048,2025-03-08,491.89,2025-04-23
INV-00819,C-1048,2025-03-14,1215.91,2025-04-25
INV-00820,C-1048,2025-04-06,1145.16,2025-05-07
INV-00821,C-1048,2025-04-18,1610.44,2025-06-13
INV-00822,C-1048,2025-04-27,1108.66,2025-06-23
INV-00823,C-1048,2025-05-12,242.35,2025-07-20
INV-00824,C-1048,2025-06-03,361.45,2025-08-02
INV-00825,C-1048,2025-06-03,2199.81,2025-07-16
INV-00826,C-1048,2025-07-06,1132.66,2025-08-26
INV-00827,C-1048,2025-07-12,1806.30,
INV-00828,C-1048,2025-07-14,1420.25,2025-09-06
INV-00829,C-1048,2025-07-21,1453.70,2025-09-01
INV-00830,C-1048,2025-07-22,1619.15,2025-09-17
INV-00831,C-1048,2025-08-07,1074.75,2025-10-02
INV-00832,C-1048,2025-08-08,103.56,2025-10-24
INV-00833,C-1048,2025-08-10,1034.60,2025-09-28
INV-00834,C-1048,2025-08-12,1022.22,2025-10-07
INV-00835,C-1048,2025-08-19,2005.82,2025-10-15
INV-00836,C-1048,2025-08-19,2918.96,2025-10-24
INV-00837,C-1048,2025-08-31,1813.74,2025-10-17
INV-00838,C-1048,2025-09-05,1790.01,2025-10-20
INV-00839,C-1048,2025-10-11,1134.72,
INV-00840,C-1048,2025-10-25,1576.78,2025-12-16
INV-00841,C-1048,2025-10-29,747.64,2025-12-02
INV-00842,C-1048,2025-12-07,50.00,2026-02-01
INV-00843,C-1048,2025-12-25,1670.06,2026-02-11
INV-00844,C-1048,2025-12-30,1021.13,2026-02-26
INV-00845,C-1048,2025-12-31,50.00,2026-02-14
INV-00846,C-1048,2026-01-21,1543.51,2026-03-06
INV-00847,C-1048,2026-01-24,1798.01,2026-03-19
INV-00848,C-1048,2026-01-27,1200.78,2026-03-21
INV-00849,C-1048,2026-03-22,1092.75,
INV-00850,C-1048,2026-03-29,894.81,
INV-00851,C-1049,2025-01-06,1486.02,2025-02-16
INV-00852,C-1049,2025-01-07,2185.72,2025-01-30
INV-00853,C-1049,2025-02-07,1330.71,2025-03-16
INV-00854,C-1049,2025-02-20,1110.01,2025-03-25
INV-00855,C-1049,2025-02-22,1084.23,2025-03-24
INV-00856,C-1049,2025-03-12,1009.24,2025-04-02
INV-00857,C-1049,2025-03-14,980.55,2025-04-05
INV-00858,C-1049,2025-03-18,3003.31,2025-04-30
INV-00859,C-1049,2025-04-19,2517.00,2025-06-16
INV-00860,C-1049,2025-04-29,1266.85,2025-05-29
INV-00861,C-1049,2025-05-11,2015.90,2025-06-18
INV-00862,C-1049,2025-05-30,1279.80,2025-06-25
INV-00863,C-1049,2025-06-05,584.05,2025-07-09
INV-00864,C-1049,2025-06-05,1847.05,2025-06-14
INV-00865,C-1049,2025-06-23,1613.14,2025-07-31
INV-00866,C-1049,2025-07-05,2089.79,2025-07-29
INV-00867,C-1049,2025-07-24,1081.33,2025-08-25
INV-00868,C-1049,2025-08-06,1245.83,2025-08-19
INV-00869,C-1049,2025-08-08,1621.13,
INV-00870,C-1049,2025-08-08,599.15,2025-08-24
INV-00871,C-1049,2025-08-18,966.26,2025-09-23
INV-00872,C-1049,2025-08-29,1740.47,2025-10-05
INV-00873,C-1049,2025-09-01,192.20,2025-10-01
INV-00874,C-1049,2025-09-03,2437.52,2025-10-02
INV-00875,C-1049,2025-09-26,1267.35,2025-10-23
INV-00876,C-1049,2025-10-18,1368.62,2025-11-16
INV-00877,C-1049,2025-11-06,718.79,2025-12-04
INV-00878,C-1049,2025-11-06,2657.87,2025-12-21
INV-00879,C-1049,2025-11-10,1287.92,2025-12-21
INV-00880,C-1049,2025-11-11,3870.52,2025-12-21
INV-00881,C-1049,2025-11-14,1560.34,2025-12-28
INV-00882,C-1049,2025-11-17,1422.44,2025-12-30
INV-00883,C-1049,2025-11-24,1462.21,2026-01-03
INV-00884,C-1049,2026-01-03,1173.57,2026-02-24
INV-00885,C-1049,2026-01-06,2261.29,2026-02-12
INV-00886,C-1049,2026-02-06,973.50,2026-02-24
INV-00887,C-1049,2026-02-08,803.76,2026-03-14
INV-00888,C-1049,2026-02-28,352.00,2026-03-14
INV-00889,C-1049,2026-03-01,1511.68,2026-03-21
INV-00890,C-1049,2026-03-02,737.46,
INV-00891,C-1050,2025-01-02,792.43,2025-02-01
INV-00892,C-1050,2025-01-05,50.00,2025-02-13
INV-00893,C-1050,2025-01-19,146.42,2025-02-17
INV-00894,C-1050,2025-01-27,2268.18,2025-02-13
INV-00895,C-1050,2025-02-04,1860.59,2025-03-06
INV-00896,C-1050,2025-03-03,154.16,2025-03-10
INV-00897,C-1050,2025-03-31,126.53,2025-04-14
INV-00898,C-1050,2025-05-26,898.74,2025-07-06
INV-00899,C-1050,2025-06-13,458.33,2025-07-03
INV-00900,C-1050,2025-06-16,877.70,2025-07-13
INV-00901,C-1050,2025-06-21,50.00,2025-07-28
INV-00902,C-1050,2025-06-22,2565.07,2025-07-22
INV-00903,C-1050,2025-07-01,380.72,2025-08-11
INV-00904,C-1050,2025-07-07,911.70,2025-07-23
INV-00905,C-1050,2025-08-03,510.29,2025-08-14
INV-00906,C-1050,2025-08-04,958.90,
INV-00907,C-1050,2025-08-18,1445.80,2025-09-13
INV-00908,C-1050,2025-08-22,803.19,2025-10-02
INV-00909,C-1050,2025-09-03,1442.46,2025-10-07
INV-00910,C-1050,2025-09-05,768.91,2025-09-26
INV-00911,C-1050,2025-09-21,367.01,2025-10-29
INV-00912,C-1050,2025-09-21,1219.71,2025-10-30
INV-00913,C-1050,2025-09-29,50.00,2025-10-28
INV-00914,C-1050,2025-11-24,569.74,2025-12-14
INV-00915,C-1050,2025-11-30,249.09,2025-12-15
INV-00916,C-1050,2025-12-09,805.70,2025-12-29
INV-00917,C-1050,2025-12-18,1529.49,2026-01-18
INV-00918,C-1050,2025-12-24,1612.07,2026-01-27
INV-00919,C-1050,2026-01-06,50.00,2026-02-13
INV-00920,C-1050,2026-01-11,1371.46,2026-02-12
INV-00921,C-1050,2026-01-13,1211.17,2026-02-05
INV-00922,C-1050,2026-02-05,1025.49,2026-03-16
INV-00923,C-1050,2026-02-14,1246.96,2026-03-10
INV-00924,C-1050,2026-02-21,133.08,2026-03-06
INV-00925,C-1050,2026-02-25,2196.99,2026-03-14
INV-00926,C-1050,2026-02-27,829.14,2026-03-29
INV-00927,C-1050,2026-03-13,1439.57,
INV-00928,C-1050,2026-03-16,922.81,
INV-00929,C-1050,2026-03-25,1852.92,
INV-00930,C-1050,2026-03-30,50.00,
INV-00931,C-1051,2025-01-02,1453.54,2025-01-26
INV-00932,C-1051,2025-01-25,1915.17,2025-02-20
INV-00933,C-1051,2025-01-30,1630.03,2025-03-04
INV-00934,C-1051,2025-01-30,1311.24,2025-02-19
INV-00935,C-1051,2025-02-21,2206.70,2025-03-21
INV-00936,C-1051,2025-03-02,1744.16,2025-04-11
INV-00937,C-1051,2025-03-18,1072.99,
INV-00938,C-1051,2025-04-26,1483.78,2025-05-11
INV-00939,C-1051,2025-05-13,1896.07,2025-05-22
INV-00940,C-1051,2025-05-19,1388.03,2025-06-22
INV-00941,C-1051,2025-05-26,848.85,2025-06-17
INV-00942,C-1051,2025-06-09,1057.37,2025-07-09
INV-00943,C-1051,2025-06-23,1307.92,2025-08-06
INV-00944,C-1051,2025-07-09,1983.77,2025-07-27
INV-00945,C-1051,2025-07-30,455.49,2025-08-23
INV-00946,C-1051,2025-09-25,1717.80,2025-10-29
INV-00947,C-1051,2025-09-25,1995.31,2025-10-21
INV-00948,C-1051,2025-09-29,1777.69,
INV-00949,C-1051,2025-10-08,2287.74,2025-10-24
INV-00950,C-1051,2025-10-15,1387.78,2025-11-25
INV-00951,C-1051,2025-10-25,1692.25,2025-11-13
INV-00952,C-1051,2025-11-03,2463.19,2025-12-10
INV-00953,C-1051,2025-11-08,1234.88,2025-11-29
INV-00954,C-1051,2025-11-08,500.77,2025-12-11
INV-00955,C-1051,2025-11-11,1791.19,2025-12-22
INV-00956,C-1051,2025-11-13,1265.74,2025-12-09
INV-00957,C-1051,2025-11-14,901.69,2025-12-14
INV-00958,C-1051,2025-11-17,811.68,2025-12-31
INV-00959,C-1051,2025-11-29,1136.47,2025-12-31
INV-00960,C-1051,2025-12-13,1701.55,2026-01-18
INV-00961,C-1051,2026-01-04,621.72,2026-01-27
INV-00962,C-1051,2026-01-04,2457.12,2026-01-23
INV-00963,C-1051,2026-01-27,361.61,2026-02-22
INV-00964,C-1051,2026-01-29,1775.36,2026-02-28
INV-00965,C-1051,2026-02-06,942.98,2026-03-02
INV-00966,C-1051,2026-02-16,1359.05,2026-03-07
INV-00967,C-1051,2026-02-26,1325.12,2026-03-28
INV-00968,C-1051,2026-03-05,536.59,2026-03-15
INV-00969,C-1051,2026-03-10,1646.83,
INV-00970,C-1051,2026-03-14,2077.20,
INV-00971,C-1052,2025-01-05,1316.18,2025-10-06
INV-00972,C-1052,2025-01-08,2375.38,2025-02-09
INV-00973,C-1052,2025-02-13,2133.68,2025-03-01
INV-00974,C-1052,2025-03-02,1965.59,2025-03-25
INV-00975,C-1052,2025-03-24,1482.85,2025-04-12
INV-00976,C-1052,2025-04-17,2301.45,2025-05-17
INV-00977,C-1052,2025-05-13,2409.80,2025-06-09
INV-00978,C-1052,2025-05-17,2358.67,2025-06-05
INV-00979,C-1052,2025-05-20,1947.88,2025-06-19
INV-00980,C-1052,2025-07-03,2315.73,2025-08-21
INV-00981,C-1052,2025-08-02,3751.75,2025-08-23
INV-00982,C-1052,2025-08-08,2810.71,2025-08-31
INV-00983,C-1052,2025-08-08,1606.63,2025-08-25
INV-00984,C-1052,2025-08-08,1780.52,2025-09-14
INV-00985,C-1052,2025-08-27,1826.06,2025-09-26
INV-00986,C-1052,2025-10-06,774.64,2025-10-07
INV-00987,C-1052,2025-10-11,1392.62,2025-11-10
INV-00988,C-1052,2025-11-04,2599.70,2025-12-11
